parameter_id,M-G-P_009_001_003
pvalue,0.9251801
parameter_name,Body weight
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
analysis_id,38215n9yum1936i
mouse_strain,C57BL
gene_symbol,Ddx27
