parameter_id,IMPC_CBC_018_001
gene_symbol,Lime1
parameter_name,Glucose
mouse_life_stage,Early adult
analysis_id,8b35122y7ol1q88
gene_accession_id,MGI:1919949
pvalue,0.9070187
mouse_strain,C57BL
