mouse_life_stage,Early adult
analysis_id,8c89e44ch639v9v
parameter_id,JAXLA_HBD_001_001
mouse_strain,C57BL
gene_symbol,KCNG1
parameter_name,Total holepokes
pvalue,0.3203754
gene_accession_id,MGI:3616086
