parameter_id,MGP_MLN_005_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
pvalue,0.8855647
analysis_id,bpi067n0269g0lt
gene_symbol,Trp53rkb
gene_accession_id,MGI:1914050
