parameter_id,MGP_PBI_040_001
analysis_id,997h44w0122k9k6
mouse_life_stage,Early adult
pvalue,0.6300945
gene_symbol,Ncaph
gene_accession_id,MGI:2444777
mouse_strain,C57BL
parameter_name,Eosinophil number
