parameter_id,IMPC_EYE_008_001
gene_symbol,Arnt
pvalue,0.4293008
analysis_id,uy1a836u8sef7h7
mouse_strain,C57BL
parameter_name,Corneal opacity
gene_accession_id,MGI:88071
mouse_life_stage,Early adult
