parameter_id,IMPC_HEM_008_001
mouse_life_stage,Late adult
parameter_name,Platelet count
pvalue,0.2683768
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
analysis_id,4141t1i0gjm607n
mouse_strain,C57BL
