parameter_id,IMPC_EYE_026_001
mouse_life_stage,Early adult
analysis_id,86397z2kv5a306x
mouse_strain,C57BL
gene_symbol,Secisbp2l
parameter_name,Retinal Blood Vessels Pattern
pvalue,0.4889629
gene_accession_id,MGI:1917604
