parameter_id,JAX_OFD_015_001
mouse_strain,C57BL
gene_accession_id,MGI:1919949
analysis_id,3wc07esox7h5u16
mouse_life_stage,Early adult
pvalue,0.6415759
parameter_name,Center resting time
gene_symbol,Lime1
