parameter_id,IMPC_CBC_009_001
analysis_id,9dq997g90i5mgw8
parameter_name,Calcium
mouse_life_stage,Early adult
pvalue,0.2942661
gene_accession_id,MGI:1915325
gene_symbol,Lurap1
mouse_strain,C57BL
