mouse_life_stage,Late adult
gene_symbol,Nucks1
analysis_id,00w0qcq8ir64t65
parameter_id,IMPC_GRS_011_001
pvalue,0.8564384
gene_accession_id,MGI:1934811
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
mouse_strain,C50BL
