mouse_strain,C57BL
parameter_name,Lumbar processes
mouse_life_stage,Early adult
pvalue,0.2608695
parameter_id,IMPC_XRY_065_001
gene_accession_id,MGI:891989
gene_symbol,Npbwr1
analysis_id,8850cj08v6346vq
