gene_accession_id,MGI:1921493
gene_symbol,Slx4ip
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_015_001
pvalue,0.332553
parameter_name,IgD+ mature B cell percentage
analysis_id,12cah5a50d2a1i2
