parameter_id,MGP_PBI_004_001
analysis_id,h4h6191hjqq3a85
parameter_name,CD8+ alpha beta T cell percentage
mouse_strain,C57BL
pvalue,0.9120513
gene_symbol,Hpca
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
