gene_accession_id,MGI:1923029
gene_symbol,Dnaaf9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_BMI_006_001
pvalue,0.9041173
parameter_name,Immature B cells (Hardy fraction E) - % of B220+
analysis_id,1b1r1wqse23stg2
