mouse_strain,C57BL
parameter_name,Mean corpuscular hemoglobin
parameter_id,IMPC_HEM_006_001
gene_symbol,Lurap1
mouse_life_stage,Early adult
pvalue,0.1387294
gene_accession_id,MGI:1915325
analysis_id,iv4nlahvi0r6xys
