parameter_id,IMPC_GEL_006_001
gene_symbol,Pld1
gene_accession_id,MGI:109585
mouse_strain,C57BL
analysis_id,b1r3296lp6bqw9l
parameter_name,Pericardium Morphology
mouse_life_stage,Early adult
pvalue,0.661845
