mouse_strain,C57BL
gene_symbol,Sprr1b
gene_accession_id,MGI:106659
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_life_stage,Early adult
parameter_id,MGP_IMM_026_001
analysis_id,4ox532407vwpm89
pvalue,0.7234631
