parameter_id,JAX_OFD_010_001
pvalue,0.06133672
mouse_life_stage,Late adult
analysis_id,d8is0m11823kft0
gene_accession_id,MGI:2446186
parameter_name,Periphery distance travelled
mouse_strain,C57BL
gene_symbol,Lpgat1
