mouse_life_stage,Early adult
parameter_id,IMPC_CBC_006_001
gene_symbol,Mapkap1
mouse_strain,C57BL
gene_accession_id,MGI:2444554
pvalue,0.5011537
parameter_name,Total protein
analysis_id,eb39d427kwbz966
