parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
mouse_strain,C56BL
analysis_id,rt80z6aj1581w08
gene_symbol,Slc39a10
pvalue,0.7493087
parameter_id,MGP_IMM_007_001
