parameter_id,IMPC_OFD_017_001
mouse_strain,C58BL
analysis_id,3632a55h9h376r8
gene_symbol,Bmi1
pvalue,0.1838133
gene_accession_id,MGI:88174
parameter_name,Center average speed
mouse_life_stage,Early adult
