parameter_id,M-G-P_012_001_005
analysis_id,9bi2t3sog8583en
parameter_name,Body Weight
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.7737566
gene_symbol,Col6a3
gene_accession_id,MGI:88461
