mouse_life_stage,E12.5
parameter_name,IgD+ mature B cell number
parameter_id,MGP_PBI_035_001
pvalue,0.53762
mouse_strain,C57BL
gene_accession_id,MGI:97838
gene_symbol,Eprs1
analysis_id,b765iud8dc1d012
