parameter_id,MGP_IMM_112_001
pvalue,0.4644704
parameter_name,Follicular B cells - % of CD45+
gene_accession_id,MGI:87968
gene_symbol,Ahcy
analysis_id,s16813y8tjn0oe2
mouse_strain,C57BL
mouse_life_stage,E9.5
