parameter_id,IMPC_EYE_059_001
pvalue,0.238756
analysis_id,x15jv4ui6716m0p
parameter_name,Mean right eye lens density
gene_accession_id,MGI:1914437
gene_symbol,Zmynd19
mouse_strain,C57BL
mouse_life_stage,Early adult
