parameter_id,IMPC_HEM_008_001
analysis_id,2b224x2ugsrh141
pvalue,0.4411149
gene_symbol,Bmi1
mouse_life_stage,E15.5
mouse_strain,C57BL
parameter_name,Platelet count
gene_accession_id,MGI:88174
