parameter_id,IMPC_XRY_001_001
parameter_name,Skull shape
analysis_id,0d7ng0c5m6na7j8
gene_accession_id,MGI:891989
pvalue,0.2453687
gene_symbol,Npbwr1
mouse_life_stage,Early adult
mouse_strain,C57BL
