parameter_id,JAX_OFD_022_001
mouse_strain,C57BL
pvalue,0.2518905
gene_symbol,Cldn19
mouse_life_stage,Early adult
analysis_id,tn694alv51u82dz
parameter_name,Percentage center time
gene_accession_id,MGI:3033992
