parameter_id,IMPC_IMM_047_001
parameter_name,DN CD44+CD62L+ NKT cells
mouse_strain,129SV
gene_symbol,Nipal3
analysis_id,945nwi2270672b3
gene_accession_id,MGI:1921802
mouse_life_stage,Early adult
pvalue,0.886415
