pvalue,0.1145831
gene_accession_id,MGI:1346088
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Cd52
analysis_id,762f82ne390b9bt
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_033_001
