parameter_id,M-G-P_005_001_004
gene_symbol,Tatdn3
mouse_strain,C57BL
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Early adult
pvalue,0.7086449
gene_accession_id,MGI:1916222
analysis_id,r02v4v1t8n881pz
