mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,AU040320
analysis_id,3t1x6d4unr5as99
parameter_id,HRWLLA_OFD_007_001
gene_accession_id,MGI:2140475
parameter_name,Whole arena resting time
pvalue,0.5608213
