mouse_life_stage,Late adult
analysis_id,bq680256qtz4z47
parameter_id,IMPC_GEO_064_001
gene_accession_id,MGI:1345282
parameter_name,Edema
mouse_strain,C57BL
pvalue,0.4065815
gene_symbol,SLC30A4
