mouse_life_stage,Early adult
analysis_id,9ey1ja43899uy13
gene_accession_id,MGI:1914556
gene_symbol,Zc2hc1a
parameter_name,QT
mouse_strain,C57BL
parameter_id,IMPC_ECG_028_001
pvalue,0.7150047
