mouse_life_stage,Middle aged adult
parameter_id,IMPC_DXA_006_001
analysis_id,4j05i4h642ve531
gene_symbol,Hpca
gene_accession_id,MGI:1336200
pvalue,0.4256554
mouse_strain,C57BL
parameter_name,Body length
