parameter_id,M-G-P_020_001_001
parameter_name,Body Weight
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
analysis_id,1v50198d5uuh8g5
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
pvalue,0.5620176
