pvalue,0.4732748
analysis_id,4w6r77pg39l901e
mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_id,IMPC_HWT_008_001
gene_accession_id,MGI:2446274
parameter_name,Heart weight
mouse_life_stage,Late adult
