pvalue,0.5978191
analysis_id,496jm1t3o83o122
gene_accession_id,MGI:88174
gene_symbol,Bmi1
parameter_id,IMPC_EYE_056_001
mouse_strain,C57BL
parameter_name,Mean left eye lens density
mouse_life_stage,Early adult
