parameter_id,IMPC_GEL_063_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914836
parameter_name,Delayed embryonic development
gene_symbol,Ubxn11
pvalue,0.9625261
mouse_strain,C57BL
analysis_id,0p25q1z9z566754
