parameter_id,IMPC_XRY_033_001
gene_accession_id,MGI:95835
mouse_strain,C57BL
analysis_id,1e9uv48k728xpr2
pvalue,0.5593822
mouse_life_stage,E9.5
parameter_name,Tibia length
gene_symbol,Hspa5
