mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD8+
parameter_id,MGP_IMM_015_001
gene_symbol,Zmynd8
mouse_life_stage,Early adult
analysis_id,a514b349ce62vrs
gene_accession_id,MGI:1918025
pvalue,0.6299775
