pvalue,0.6650577
mouse_life_stage,E18.5
gene_accession_id,MGI:1914309
parameter_name,Hindlimb digit - size
mouse_strain,C57BL
gene_symbol,Ola1
analysis_id,698bq775d7d8z96
parameter_id,IMPC_CSD_047_001
