parameter_id,IMPC_CSD_029_001
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_name,Activity (body position)
analysis_id,3s14336817b32nu
pvalue,0.4970593
mouse_life_stage,Late adult
