parameter_id,IMPC_GEL_028_001
mouse_life_stage,Early adult
pvalue,0.7505205
parameter_name,Forebrain
mouse_strain,129SV
gene_accession_id,MGI:99605
analysis_id,ql9i1345u1x88tq
gene_symbol,Cntfr
