parameter_id,ESLIM_016_001_002
pvalue,0.3522456
gene_symbol,Atf3
gene_accession_id,MGI:109384
mouse_strain,C57BL
analysis_id,4o0s0590w1b15m0
mouse_life_stage,Early adult
parameter_name,Red blood cell count
