gene_accession_id,MGI:106100
gene_symbol,Etfdh
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_006_001
pvalue,0.515418
parameter_name,Response amplitude - S
analysis_id,22i4021fjwbo57x
