mouse_life_stage,Middle aged adult
parameter_name,Light side time spent
parameter_id,JAX_LDT_002_001
gene_symbol,Snap23
analysis_id,704o030xlbsl88i
mouse_strain,C57BL
gene_accession_id,MGI:109356
pvalue,1.004588
