gene_symbol,Frmpd1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_022_001
pvalue,0.3080167
parameter_name,Hindlimbs - size
gene_accession_id,MGI:2446274
analysis_id,f2688uaax2pg506
