parameter_id,M-G-P_005_001_004
mouse_strain,C57BL
pvalue,0.1149412
mouse_life_stage,Early adult
gene_accession_id,MGI:1276578
parameter_name,Bone Mineral Density (excluding skull)
analysis_id,87lz181f4mf2hoy
gene_symbol,Gfi1b
