parameter_id,ESLIM_011_001_007
gene_accession_id,MGI:109356
mouse_strain,C57BL
gene_symbol,Snap23
mouse_life_stage,Late adult
pvalue,0.1198876
parameter_name,PP1 + pulse startle magnitude
analysis_id,0x8o1622549q1d1
