parameter_id,IMPC_IMM_032_001
mouse_strain,C57BL
parameter_name,CD8 CD44+CD62L- T cells
gene_accession_id,MGI:103302
gene_symbol,Bmp7
pvalue,0.9782704
mouse_life_stage,Early adult
analysis_id,v73364k6lhqo802
