pvalue,0.9395722
gene_symbol,Amigo1
parameter_id,IMPC_XRY_025_001
gene_accession_id,MGI:2653612
analysis_id,39ieu9ze25at3yk
mouse_strain,C57BL
parameter_name,Tibia
mouse_life_stage,Early adult
