mouse_strain,C57BL
parameter_id,MGP_PBI_038_001
pvalue,0.5877935
mouse_life_stage,Early adult
gene_accession_id,MGI:109384
gene_symbol,Atf3
analysis_id,06qi781a0wwh8z1
parameter_name,Ly6Clow monocyte number
