parameter_id,IMPC_XRY_007_001
gene_symbol,Zmynd8
mouse_life_stage,Early adult
gene_accession_id,MGI:1918025
analysis_id,z2dw85q3o6fc92x
parameter_name,Clavicle
pvalue,0.556269
mouse_strain,C57BL
