parameter_id,MGP_IMM_089_001
mouse_life_stage,Early adult
gene_symbol,Dhdds
gene_accession_id,MGI:1914672
mouse_strain,C57BL
analysis_id,91efs24uq8l4y99
pvalue,0.311376
parameter_name,KLRG1+ gd T cells - % of CD45+
