mouse_life_stage,E12.5
analysis_id,868toc2w015vh49
mouse_strain,C57BL
parameter_name,CD4+ alpha beta T cell percentage
gene_symbol,Tiprl
pvalue,0.9045933
gene_accession_id,MGI:1915087
parameter_id,MGP_PBI_003_001
