parameter_id,M-G-P_008_001_013
pvalue,0.2591469
gene_symbol,Trp53i11
gene_accession_id,MGI:2670995
analysis_id,n9710h9o1x138y4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Startle Response
