gene_accession_id,MGI:2385884
gene_symbol,Ddx27
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,MGP_IMM_078_001
pvalue,0.8206165
parameter_name,Resting Treg cells - % of CD45+
analysis_id,08y8uo302t4qbwa
