parameter_id,IMPC_CBC_014_001
mouse_life_stage,Early adult
gene_symbol,F2
pvalue,0.8618117
parameter_name,Alkaline phosphatase
gene_accession_id,MGI:88380
mouse_strain,C57BL
analysis_id,45t19vyk4je8475
