parameter_id,MGP_PBI_015_001
analysis_id,h982f943ev2w954
pvalue,0.8601857
mouse_strain,C57BL
gene_symbol,Inpp1
parameter_name,IgD+ mature B cell percentage
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
