gene_accession_id,MGI:1916363
gene_symbol,Alkbh3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_013_001
pvalue,0.8476342
parameter_name,Total CD8+ T cells - % of ab T cells
analysis_id,ore78n884y7avv2
