parameter_id,MGP_MLN_013_001
pvalue,0.3734916
mouse_strain,C57BL
gene_accession_id,MGI:1915848
gene_symbol,Dnajc8
analysis_id,y35b6xdsen76p22
parameter_name,Effector CD8+ T cells - % of CD8+
mouse_life_stage,Early adult
