pvalue,0.6219694
mouse_life_stage,Early adult
parameter_id,JAX_OFD_020_001
analysis_id,snp27e226020fy0
parameter_name,Distance travelled - total
gene_accession_id,MGI:1914944
mouse_strain,C57BL
gene_symbol,Ift74
